RESULT ALG RULESETSIZE SEED SMOOTH ADDRESS_SCOPE APP_SCOPE PA PB SCALE AVG MIN_AVG32 MAX_AVG32 MEM_AVG MINMEM_AVG32 MAXMEM_AVG32
RESULT efficuts 256 acl1_seed 2 0.5 -0.1 10 10000 1000 9.379309687500001 2.95427 24.0581 9756.125 9582 9958
RESULT efficuts 256 acl2_seed 2 0.5 -0.1 10 1 1000 13.286352812499999 6.87777 19.5152 6978.875 4162 9822
RESULT efficuts 256 acl2_seed 2 0.5 -0.1 10 10 1000 13.56181 7.80319 24.7985 6637.0 5518 9830
RESULT efficuts 256 acl2_seed 2 0.5 -0.1 10 100 1000 13.7706684375 8.915569999999999 28.1313 6600.875 5426 9758
RESULT efficuts 256 acl2_seed 2 0.5 -0.1 10 1000 1000 13.5758484375 9.18925 26.3511 6634.0 5478 10010
RESULT efficuts 256 acl2_seed 2 0.5 -0.1 10 10000 1000 14.51365 8.73753 29.644000000000002 7277.5 5526 9902
RESULT efficuts 256 acl3_seed 2 0.5 -0.1 10 1 1000 20.876524375 3.98792 48.3096 9331.0 5662 9902
RESULT efficuts 256 acl3_seed 2 0.5 -0.1 10 10 1000 20.790615 2.99613 40.8571 8828.5 5582 9846
RESULT efficuts 256 acl3_seed 2 0.5 -0.1 10 100 1000 23.9586046875 4.65961 41.1721 8681.875 5534 9794
RESULT efficuts 256 acl3_seed 2 0.5 -0.1 10 1000 1000 20.079657187499997 2.99096 44.1853 8946.375 5542 9866
RESULT efficuts 256 acl3_seed 2 0.5 -0.1 10 10000 1000 21.825009375 3.91327 37.99 8683.5 5570 9782
RESULT efficuts 256 acl4_seed 2 0.5 -0.1 10 1 1000 24.122365000000002 2.97702 40.4837 9936.25 9694 10274
RESULT efficuts 256 acl4_seed 2 0.5 -0.1 10 10 1000 23.144513749999998 3.7216699999999996 42.9939 9943.875 9690 10206
RESULT efficuts 256 acl4_seed 2 0.5 -0.1 10 100 1000 25.059168125 2.98855 44.2725 9985.125 9702 10362
RESULT efficuts 256 acl4_seed 2 0.5 -0.1 10 1000 1000 29.930747500000003 5.15144 44.2788 9796.25 5770 10378
RESULT efficuts 256 acl4_seed 2 0.5 -0.1 10 10000 1000 24.247228749999998 2.95895 44.56100000000001 9951.5 9598 10514
RESULT efficuts 256 acl5_seed 2 0.5 -0.1 10 1 1000 13.147515625 10.7044 15.7708 8010.25 1580 13776
